shrub image,shrub image_URL,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
1678231528869.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6%2F1678231528869.jpg,1,shrub_measurement_repeat,7,224011479,65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6,2023-03-09 17:32:44,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678232315748.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6%2F1678232315748.jpg,2,shrub_measurement_repeat,8,224011479,65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6,2023-03-09 17:32:44,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678233437594.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6%2F1678233437594.jpg,3,shrub_measurement_repeat,10,224011479,65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6,2023-03-09 17:32:44,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678233726318.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6%2F1678233726318.jpg,4,shrub_measurement_repeat,11,224011479,65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6,2023-03-09 17:32:44,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678233952479.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6%2F1678233952479.jpg,5,shrub_measurement_repeat,12,224011479,65ed6fcd-1945-4d6a-b715-5cf38fa5bfb6,2023-03-09 17:32:44,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678319543347.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff849b5cc-822b-44f6-b642-dcfedf64ad8a%2F1678319543347.jpg,6,shrub_measurement_repeat,15,224011644,f849b5cc-822b-44f6-b642-dcfedf64ad8a,2023-03-09 17:33:30,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678320787721.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff849b5cc-822b-44f6-b642-dcfedf64ad8a%2F1678320787721.jpg,7,shrub_measurement_repeat,16,224011644,f849b5cc-822b-44f6-b642-dcfedf64ad8a,2023-03-09 17:33:30,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1678318753871.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678318753871.jpg,8,shrub_measurement_repeat,23,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1678319275654.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678319275654.jpg,9,shrub_measurement_repeat,26,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1678319488346.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678319488346.jpg,10,shrub_measurement_repeat,27,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1678319542242.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678319542242.jpg,11,shrub_measurement_repeat,28,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1678319719246.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678319719246.jpg,12,shrub_measurement_repeat,29,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1678320332865.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F09714674-ee1c-45bf-b6cd-e4035dbc342d%2F1678320332865.jpg,13,shrub_measurement_repeat,30,224053957,09714674-ee1c-45bf-b6cd-e4035dbc342d,2023-03-09 22:36:18,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1679682977638.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679682977638.jpg,14,shrub_measurement_repeat,37,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679683523739.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679683523739.jpg,15,shrub_measurement_repeat,38,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679683949331.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679683949331.jpg,16,shrub_measurement_repeat,39,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679684459210.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679684459210.jpg,17,shrub_measurement_repeat,41,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679684570160.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679684570160.jpg,18,shrub_measurement_repeat,42,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679684833224.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679684833224.jpg,19,shrub_measurement_repeat,43,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1679685118643.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F38041b25-b263-496d-a269-0fbff265dfa1%2F1679685118643.jpg,20,shrub_measurement_repeat,44,228115806,38041b25-b263-496d-a269-0fbff265dfa1,2023-03-27 14:58:58,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680205433870.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0f32d684-231e-46b3-a69e-9c549686c655%2F1680205433870.jpg,21,shrub_measurement_repeat,47,229300469,0f32d684-231e-46b3-a69e-9c549686c655,2023-03-31 20:58:17,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680205648987.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0f32d684-231e-46b3-a69e-9c549686c655%2F1680205648987.jpg,22,shrub_measurement_repeat,48,229300469,0f32d684-231e-46b3-a69e-9c549686c655,2023-03-31 20:58:17,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680116297174.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fadb6b69d-cce1-43c1-b7b1-98e16a5c9662%2F1680116297174.jpg,23,shrub_measurement_repeat,52,229301412,adb6b69d-cce1-43c1-b7b1-98e16a5c9662,2023-03-31 21:03:09,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1680116601419.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fadb6b69d-cce1-43c1-b7b1-98e16a5c9662%2F1680116601419.jpg,24,shrub_measurement_repeat,53,229301412,adb6b69d-cce1-43c1-b7b1-98e16a5c9662,2023-03-31 21:03:09,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1680117375418.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fadb6b69d-cce1-43c1-b7b1-98e16a5c9662%2F1680117375418.jpg,25,shrub_measurement_repeat,54,229301412,adb6b69d-cce1-43c1-b7b1-98e16a5c9662,2023-03-31 21:03:09,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1680118320394.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fadb6b69d-cce1-43c1-b7b1-98e16a5c9662%2F1680118320394.jpg,26,shrub_measurement_repeat,57,229301412,adb6b69d-cce1-43c1-b7b1-98e16a5c9662,2023-03-31 21:03:09,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1680118637243.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fadb6b69d-cce1-43c1-b7b1-98e16a5c9662%2F1680118637243.jpg,27,shrub_measurement_repeat,58,229301412,adb6b69d-cce1-43c1-b7b1-98e16a5c9662,2023-03-31 21:03:09,,,submitted_via_web,caplter_leia,vQJFcyBBp97S6P34kggpQx,
1680635140488.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680635140488.jpg,28,shrub_measurement_repeat,67,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680635432511.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680635432511.jpg,29,shrub_measurement_repeat,68,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680635640067.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680635640067.jpg,30,shrub_measurement_repeat,69,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680635854700.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680635854700.jpg,31,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680636140797.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680636140797.jpg,32,shrub_measurement_repeat,71,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680636233666.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680636233666.jpg,33,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680636605955.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680636605955.jpg,34,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680637305827.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680637305827.jpg,35,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680637484636.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680637484636.jpg,36,shrub_measurement_repeat,75,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680637725343.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680637725343.jpg,37,shrub_measurement_repeat,76,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680637872572.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680637872572.jpg,38,shrub_measurement_repeat,77,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680637931218.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680637931218.jpg,39,shrub_measurement_repeat,78,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680638062623.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680638062623.jpg,40,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680638466260.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680638466260.jpg,41,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680638753171.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680638753171.jpg,42,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680639181901.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc48309e9-515f-49d0-8bda-476cc615df0d%2F1680639181901.jpg,43,shrub_measurement_repeat,82,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680715157851.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680715157851.jpg,44,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680716358003.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680716358003.jpg,45,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680716717290.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680716717290.jpg,46,shrub_measurement_repeat,107,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680716807284.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680716807284.jpg,47,shrub_measurement_repeat,108,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680716914639.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680716914639.jpg,48,shrub_measurement_repeat,109,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680717414126.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680717414126.jpg,49,shrub_measurement_repeat,111,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680717743737.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680717743737.jpg,50,shrub_measurement_repeat,113,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680717972778.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680717972778.jpg,51,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680718467252.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680718467252.jpg,52,shrub_measurement_repeat,117,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680718990423.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680718990423.jpg,53,shrub_measurement_repeat,119,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680719319544.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680719319544.jpg,54,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680719900312.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680719900312.jpg,55,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680725405138.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F87625a70-94c8-49d6-b7ad-5e2591df0a3e%2F1680725405138.jpg,56,shrub_measurement_repeat,125,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680808587577.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680808587577.jpg,57,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680808987040.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680808987040.jpg,58,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680809379736.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680809379736.jpg,59,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680809834906.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680809834906.jpg,60,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680810184509.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680810184509.jpg,61,shrub_measurement_repeat,130,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680812384435.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680812384435.jpg,62,shrub_measurement_repeat,133,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680813029737.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680813029737.jpg,63,shrub_measurement_repeat,134,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680813581734.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83%2F1680813581734.jpg,64,shrub_measurement_repeat,135,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
1680884599050.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff5667116-ed89-496b-8d38-4dfec0a0a54d%2F1680884599050.jpg,65,shrub_measurement_repeat,164,230692527,f5667116-ed89-496b-8d38-4dfec0a0a54d,2023-04-07 21:01:18,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
