shrub image,shrub image_URL,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
1682621235322.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682621235322.jpg,224,shrub_measurement_repeat,482,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682621491945.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682621491945.jpg,225,shrub_measurement_repeat,484,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682621997095.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682621997095.jpg,226,shrub_measurement_repeat,486,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622216680.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622216680.jpg,227,shrub_measurement_repeat,488,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622355816.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622355816.jpg,228,shrub_measurement_repeat,490,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622419099.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622419099.jpg,229,shrub_measurement_repeat,492,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622471675.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622471675.jpg,230,shrub_measurement_repeat,494,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622578039.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622578039.jpg,231,shrub_measurement_repeat,496,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622670388.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622670388.jpg,232,shrub_measurement_repeat,498,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622745901.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622745901.jpg,233,shrub_measurement_repeat,500,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682622918649.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682622918649.jpg,234,shrub_measurement_repeat,502,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623019826.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623019826.jpg,235,shrub_measurement_repeat,504,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623132593.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623132593.jpg,236,shrub_measurement_repeat,506,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623222793.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623222793.jpg,237,shrub_measurement_repeat,508,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623302785.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623302785.jpg,238,shrub_measurement_repeat,510,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623422837.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623422837.jpg,239,shrub_measurement_repeat,512,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623501175.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fa0ba871a-4793-475e-9e02-14e68fd324d4%2F1682623501175.jpg,240,shrub_measurement_repeat,514,234475230,a0ba871a-4793-475e-9e02-14e68fd324d4,2023-04-27 23:41:26,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623638694.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623638694.jpg,241,shrub_measurement_repeat,516,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623664151.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623664151.jpg,242,shrub_measurement_repeat,517,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623738431.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623738431.jpg,243,shrub_measurement_repeat,518,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623823902.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623823902.jpg,244,shrub_measurement_repeat,519,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623857708.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623857708.jpg,245,shrub_measurement_repeat,520,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623896885.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623896885.jpg,246,shrub_measurement_repeat,521,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623927700.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623927700.jpg,247,shrub_measurement_repeat,522,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682623949323.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682623949323.jpg,248,shrub_measurement_repeat,523,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624020083.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624020083.jpg,249,shrub_measurement_repeat,524,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624075398.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624075398.jpg,250,shrub_measurement_repeat,525,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624106582.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624106582.jpg,251,shrub_measurement_repeat,526,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624127524.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624127524.jpg,252,shrub_measurement_repeat,527,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624155848.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624155848.jpg,253,shrub_measurement_repeat,528,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624183730.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624183730.jpg,254,shrub_measurement_repeat,529,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624259771.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624259771.jpg,255,shrub_measurement_repeat,530,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624311736.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624311736.jpg,256,shrub_measurement_repeat,531,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624341426.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624341426.jpg,257,shrub_measurement_repeat,532,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682624361952.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F52c58d1e-c6af-49f8-81f2-0573c45a1dce%2F1682624361952.jpg,258,shrub_measurement_repeat,533,234475481,52c58d1e-c6af-49f8-81f2-0573c45a1dce,2023-04-27 23:43:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632210487.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632210487.jpg,259,shrub_measurement_repeat,534,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632276830.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632276830.jpg,260,shrub_measurement_repeat,536,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632404829.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632404829.jpg,261,shrub_measurement_repeat,538,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632496455.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632496455.jpg,262,shrub_measurement_repeat,540,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632586734.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632586734.jpg,263,shrub_measurement_repeat,542,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632651982.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632651982.jpg,264,shrub_measurement_repeat,544,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632708213.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fbc4c1c44-454f-4c99-a2bf-e0e65e1acff3%2F1682632708213.jpg,265,shrub_measurement_repeat,546,234475520,bc4c1c44-454f-4c99-a2bf-e0e65e1acff3,2023-04-27 23:44:16,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632841197.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682632841197.jpg,266,shrub_measurement_repeat,548,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632944385.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682632944385.jpg,267,shrub_measurement_repeat,549,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632964755.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682632964755.jpg,268,shrub_measurement_repeat,550,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682632989110.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682632989110.jpg,269,shrub_measurement_repeat,551,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682633061388.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682633061388.jpg,270,shrub_measurement_repeat,552,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682633136638.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682633136638.jpg,271,shrub_measurement_repeat,553,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682633165570.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682633165570.jpg,272,shrub_measurement_repeat,554,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682633185352.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682633185352.jpg,273,shrub_measurement_repeat,555,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682633220920.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fd6a8f9ad-3f1a-494e-8328-a06bb7bfda71%2F1682633220920.jpg,274,shrub_measurement_repeat,556,234475622,d6a8f9ad-3f1a-494e-8328-a06bb7bfda71,2023-04-27 23:44:49,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1682704079946.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704079946.jpg,275,shrub_measurement_repeat,557,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704160552.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704160552.jpg,276,shrub_measurement_repeat,559,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704251382.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704251382.jpg,277,shrub_measurement_repeat,561,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704342286.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704342286.jpg,278,shrub_measurement_repeat,563,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704431125.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704431125.jpg,279,shrub_measurement_repeat,565,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704470135.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704470135.jpg,280,shrub_measurement_repeat,567,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704532101.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704532101.jpg,281,shrub_measurement_repeat,569,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704628001.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704628001.jpg,282,shrub_measurement_repeat,571,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704674340.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704674340.jpg,283,shrub_measurement_repeat,573,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704762571.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704762571.jpg,284,shrub_measurement_repeat,575,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704851542.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704851542.jpg,285,shrub_measurement_repeat,577,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682704945581.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682704945581.jpg,286,shrub_measurement_repeat,579,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
1682705026774.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F96715891-55a6-4dc7-8f2d-eb01cc66f349%2F1682705026774.jpg,287,shrub_measurement_repeat,581,234697136,96715891-55a6-4dc7-8f2d-eb01cc66f349,2023-04-28 20:31:10,,,submitted_via_web,caplter_vader,vTX45p8bLFoQxtzU4JxqKd,
